Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mutant_1	mutant_2	mutant_3	mutant_4	mutant_5	normal_1	normal_2	normal_3	normal_4	normal_5
519	GENE_0043	19.3085798840923	0.222718815004896	0.322059739433326	0.691545038807943	0.489223087235587	0.935416992802269	17.1954989306836	25.8825569594006	12.2868705910346	20.8780965256263	28.8048061461206	28.7522436573218	9.8942786560466	8.29417943463246	22.1786463483318	18.9186215917248
520	GENE_0256	302.330923768909	-0.108565266673412	0.156474203933145	-0.693822137735866	0.487793757681574	0.935416992802269	322.62031327092	277.896927353564	253.556329469532	307.299483236562	292.31544014952	259.761649593735	316.616916993491	359.967387463049	273.820979915943	359.453810242772
521	GENE_0441	28.515882847268	0.187519623236512	0.270711660253387	0.692691342002014	0.488503273661487	0.935416992802269	36.8474977086077	20.4335975995268	37.9776000086524	28.7073827227362	28.8048061461206	23.7949602681284	14.8414179840699	29.8590459646768	21.3256214887806	42.5668985813808
522	GENE_0589	16.0447927520787	-0.22370851259175	0.323367658593362	-0.691808554896534	0.489057563488147	0.935416992802269	9.00716610654854	8.17343903981071	18.9888000043262	22.8354180749038	14.9358254090996	19.8291335567736	9.8942786560466	21.5648665300444	15.354447471922	19.8645526713111
523	GENE_0781	74.8684748454192	-0.144204596298798	0.20848352130393	-0.691683426089942	0.489136157542234	0.935416992802269	73.6949954172153	85.8211099180125	54.7324235418814	84.8172671353569	57.6096122922413	82.2909042606106	62.6637648216285	100.359571159053	86.1555108146735	60.5395890935194
524	GENE_0059	74.3180357312143	0.159717998260562	0.233166838453727	0.68499448429181	0.493347401549711	0.938649056189537	85.1586613710044	50.4028740788327	61.434352955173	118.091733473074	74.6791270454979	50.5642905697728	74.2070899203495	87.9183020071041	80.184336797815	60.5395890935194
525	GENE_0152	19.9369168515567	0.210664504977991	0.307813872802629	0.684389248151494	0.493729403555696	0.938649056189537	30.2968314492996	21.7958374394952	17.8718117687776	13.0488103285165	24.5374274578065	17.8462202010963	18.1395108694188	19.0766126996547	27.2967955056391	9.45931079586241
526	GENE_0823	112.360146394769	-0.135150986649158	0.197358581646651	-0.684799138307198	0.493470679195195	0.938649056189537	150.665323964085	89.9078294379178	100.528941199374	84.1648266189311	110.951845896168	96.1712977503521	100.59183300314	130.21861712373	136.483977528196	123.916971425798
527	GENE_0008	183.608079866695	0.128167070700942	0.192133322811395	0.667073617556468	0.504725111066628	0.939906539412382	188.331654955106	183.902378395741	178.718117687776	203.561441124857	205.901021711159	250.838539493186	126.976576085931	204.866232035422	158.662623876527	134.322213301246
528	GENE_0167	266.14051027644	0.126476768951011	0.190862774032514	0.662658130125811	0.507549531282687	0.939906539412382	207.164820450616	264.27452895388	382.009976557621	233.573704880444	305.117576214463	246.872712781832	216.025083990351	289.466862268673	308.794999157543	208.104837508973
529	GENE_0235	296.030116476786	-0.119331620293365	0.177958445727286	-0.670558903825428	0.50250157009741	0.939906539412382	306.24364762265	275.172447673627	232.333552994109	286.421386710936	316.852867607327	416.411804692246	336.405474305584	287.808026381746	231.169736938381	271.482219841251
530	GENE_0341	19.3694103121438	0.19867997224195	0.297941547144524	0.66684211767745	0.504872986698966	0.939906539412382	18.8331654955106	27.244796799369	14.5208470621318	13.7012508449423	29.8716508181992	12.8889368119029	21.4376037547676	17.4177768127282	17.9135220505757	19.8645526713111
531	GENE_0371	23.6931991237569	0.18967717146393	0.282440009167978	0.671566227542225	0.501859884507636	0.939906539412382	29.4779981668861	25.8825569594006	30.1586823598122	30.6647042720137	9.60160204870688	21.812046912451	21.4376037547676	20.7354485865811	27.2967955056391	19.8645526713111
532	GENE_0382	213.402152043108	-0.142419187253621	0.212796184136624	-0.669275099229138	0.503320007981606	0.939906539412382	161.31015663546	261.550049273943	203.291858869845	225.744418683335	163.227234828017	176.479288655285	247.356966401165	330.937759441835	208.99109059005	155.132697052143
533	GENE_0416	107.342790622241	-0.149586579513499	0.224566020370587	-0.666114041949204	0.505338209849802	0.939906539412382	107.267159996169	84.458870078044	115.049788261506	90.0367912667635	112.018690568247	78.3250775492558	112.135158101861	119.436183858707	75.9192125000588	178.7809740418
534	GENE_0434	28.665551541539	-0.178748157611055	0.268411855782005	-0.665947325949075	0.505444769186006	0.939906539412382	29.4779981668861	29.9692764793059	17.8718117687776	28.0549422063104	28.8048061461206	41.6411804692246	28.0337895254654	15.7589409258017	35.8270441011514	31.215725626346
535	GENE_0483	18.5883390809193	0.201122938195325	0.303014078290203	0.663741233840316	0.506855943563622	0.939906539412382	22.9273319075781	16.3468780796214	23.4567529465206	18.268334459923	16.0026700811781	10.9060234562255	31.3318824108142	14.9295229823384	12.7953728932683	18.9186215917248
536	GENE_0512	19.0934978720971	0.216697107949049	0.326689345890086	0.663312442463171	0.507130469354089	0.939906539412382	32.7533312965401	20.4335975995268	11.169882355486	16.9634534270714	20.2700487694923	19.8291335567736	23.0866501974421	13.2706870954119	25.5907457865367	7.56744863668993
537	GENE_0592	204.7053503987	-0.130026878023155	0.193993211241935	-0.670265094282057	0.502688814413427	0.939906539412382	181.780988695798	147.121902716593	194.355952985456	214.00048938767	241.10689588975	295.454089995927	146.765133398025	223.113426791613	196.195717696781	207.158906429387
538	GENE_0618	77.2197530938565	-0.147091080545125	0.220000015976701	-0.668595772105318	0.503753370287654	0.939906539412382	67.9631624403208	104.892467677571	51.3814588352356	57.4147654454724	86.4144184383619	87.248187649804	85.7504150190705	99.5301532155895	59.7117401685856	71.8907620485543
539	GENE_0766	40.4061866931209	0.155439122940294	0.228219600775297	0.681094535317049	0.495811674655109	0.939906539412382	52.4053300744642	46.3161545589274	37.9776000086524	42.4086335676785	33.0721848344348	45.6070071805794	39.5771146241864	41.4708971731623	26.4437706460879	38.7831742630359
540	GENE_0961	17.2599391740879	0.200200336746982	0.297090583121747	0.67386968191092	0.500394168744514	0.939906539412382	15.5578323658566	17.7091179195899	24.5737411820692	15.0061318777939	19.2032040974138	14.8718501675802	21.4376037547676	16.5883588692649	15.354447471922	12.2971040346211
541	GENE_0123	498.580858383875	-0.105648626748098	0.160242278901986	-0.659305568243443	0.509699567475241	0.940300011953791	365.199643956423	446.814667509652	480.304941285898	496.507233000051	614.50253111724	531.420779321533	463.382050391516	579.763142480809	490.489294241953	517.424300533674
542	GENE_0186	27.5803575939153	0.180039157106535	0.273644718186473	0.657930320379319	0.510582906490909	0.940300011953791	38.4851642734347	27.244796799369	22.339764710972	20.2256560092005	36.2727188506704	23.7949602681284	41.2261610668608	19.9060306431179	26.4437706460879	19.8645526713111
543	GENE_0828	80.7113845489169	0.132646612714056	0.201350695091893	0.658783982113984	0.510034494627107	0.940300011953791	87.6151612182449	106.254707517539	75.9552000173048	89.3843507503377	62.943835652634	75.3507075157398	80.8032756910472	97.871317328663	57.1526655899319	73.7826242077268
544	GENE_0199	82.0686862211035	0.138221615206107	0.210816035289378	0.655650387392855	0.512049097357309	0.941266723083289	100.716493736861	85.8211099180125	56.9664000129786	99.8233990131508	86.4144184383619	96.1712977503521	61.014718378954	58.8886739858905	79.3313119382637	95.5390390382103
545	GENE_0466	80.2170211208205	-0.122153336057289	0.187103922818292	-0.652863575585852	0.513844232996844	0.942833455040082	87.6151612182449	64.0252724785172	82.6571294305964	60.6769680276015	89.6149524545975	80.3079909049332	80.8032756910472	87.0888840636408	77.6252622191613	91.7553147198654
546	GENE_0103	19.0858778632948	-0.190804621583056	0.296835139308077	-0.642796611034065	0.520356082439792	0.949554894963125	18.0143322130971	21.7958374394952	20.1057882398748	13.7012508449423	18.1363594253352	15.8633068454189	8.24523221337217	27.3707921342871	23.031671207883	24.5942080692423
547	GENE_0564	310.738536275715	0.147444242741362	0.228989634686835	0.643890466671149	0.519646464168682	0.949554894963125	313.613147164372	331.024281112334	196.589929456554	382.330142625532	405.400975389846	278.599326472669	466.680143276865	235.554695943562	303.676850000235	193.915871315179
548	GENE_0610	199.715753234079	0.122603185585946	0.189956814347464	0.645426625031118	0.518650753943327	0.949554894963125	193.244654649587	140.310703516751	243.503435349595	204.866322157708	259.243255315086	139.795391575254	181.395108694188	216.478083243907	206.432016011396	211.888561827318
549	GENE_0264	50.7293677879829	-0.148693482877385	0.231962347655235	-0.641024219578893	0.521506947423097	0.949921580005641	37.6663309910212	29.9692764793059	64.7853176618188	51.54280079764	56.5427676201627	37.6753537578699	51.1204397229074	58.8886739858905	52.8875412921758	66.2151755710369
550	GENE_0115	290.387686156723	0.105500904635172	0.167762289870091	0.628871391281487	0.52943325691021	0.954230388380688	334.083979224709	311.952923352775	336.213458900129	311.866566851543	210.168400399473	241.915429392638	293.530266796049	314.34940057257	249.936283848508	299.860152228838
551	GENE_0168	265.582903784703	-0.125506944294452	0.200428398790137	-0.626193418956896	0.53118808328334	0.954230388380688	285.772815562313	197.524776795426	262.492235353921	285.76894619451	233.638983185201	269.676216372121	413.910657111283	261.266652190922	266.996781039533	178.7809740418
552	GENE_0327	26.1385323357834	-0.162864719359786	0.257498504108428	-0.632488021333153	0.52706803336335	0.954230388380688	22.9273319075781	23.1580772794637	24.5737411820692	33.9269068541428	18.1363594253352	32.7180703686765	23.0866501974421	30.6884639081401	24.7377209269855	27.432001308001
553	GENE_0404	51.1982304103775	0.146446760489007	0.237220413435548	0.617344681126257	0.537007401448752	0.954230388380688	45.8546638151562	36.7804756791482	70.3702588395618	50.8903602812142	61.8769909805554	48.5813772140954	77.5051828056984	35.6649715689196	40.9451932584587	43.5128296609671
554	GENE_0533	489.021423711964	-0.0923478192552177	0.148383471597599	-0.622359203898773	0.533705699611715	0.954230388380688	438.894639373638	418.207630870315	550.67520012546	473.671814925147	483.280636451579	462.018811872826	573.868162050703	438.762092092057	478.546946208236	572.288303149676
555	GENE_0614	27.6065575431176	0.162163407646931	0.262356797842763	0.618102557205777	0.536507736742235	0.954230388380688	23.7461651899916	39.5049553590851	30.1586823598122	33.274466337717	18.1363594253352	19.8291335567736	36.2790217388375	25.7119562473606	23.8846960674342	25.5401391488285
556	GENE_0631	51.3567295823418	-0.15693834392564	0.248668206504643	-0.631115437440171	0.527965048003614	0.954230388380688	36.0286644261942	44.9539147189589	37.9776000086524	84.8172671353569	37.339563522749	48.5813772140954	51.1204397229074	63.8651816466699	51.1814915730734	57.7017958547607
557	GENE_0763	42.1234208306892	-0.148466632155817	0.240121402285846	-0.618298205584685	0.536378784534436	0.954230388380688	45.8546638151562	47.6783943988958	37.9776000086524	36.5366689198461	32.0053401623563	27.7607869794831	46.1733003948841	34.0061356819931	54.5935910112783	58.6477269343469
558	GENE_0800	276.694240891694	-0.11677286488578	0.189110178173977	-0.617485880523847	0.536914291513823	0.954230388380688	209.621320297857	237.029732154511	323.926588309094	227.049299716186	330.721848344348	375.76208090086	280.337895254654	213.989829413517	286.616352809211	281.8874617167
559	GENE_0834	125.025685743138	0.109912025660616	0.175685825126349	0.625616924880364	0.531566234841053	0.954230388380688	144.93349098719	130.775024636971	110.581835319311	152.671080843642	109.88500122409	127.89791144119	100.59183300314	131.877453010656	105.775082584352	135.268144380832
560	GENE_0887	197.468214178705	-0.117527766477495	0.190481191552128	-0.617004574151522	0.537231708658327	0.954230388380688	197.338821061654	167.55550031612	192.121976514359	150.061318777939	237.906361873515	238.941059359122	267.145523713258	184.960201392304	147.573300702362	191.078078076421
561	GENE_0894	47.8956850327921	-0.132353430708983	0.20873541897342	-0.634072700071266	0.526033378117992	0.954230388380688	45.0358305327427	44.9539147189589	42.4455529508468	54.8050033797691	40.5400975389846	48.5813772140954	49.471393280233	61.3769278162802	43.5042678371124	48.2424850588983
562	GENE_0928	31.393090202521	0.155493758010888	0.248232433435922	0.626403874218261	0.531050069060442	0.954230388380688	30.2968314492996	39.5049553590851	39.094588244201	25.4451801406071	33.0721848344348	28.7522436573218	26.3847430827909	34.8355536254563	36.6800689607026	19.8645526713111
563	GENE_0967	276.738184130345	-0.121878349956948	0.193677428717302	-0.629285254167873	0.529162323356475	0.954230388380688	310.337814034718	309.228443672839	232.333552994109	278.592100513826	197.36626433453	280.582239828347	181.395108694188	321.814162063739	293.440551685621	362.29160348153
564	GENE_0023	219.489015453469	-0.107846323343	0.175847924088826	-0.613293127580647	0.539682536711012	0.955725458754942	179.324488848557	279.259167193533	239.0354824074	166.372331688585	196.299419662452	219.111925802349	217.674130433025	261.266652190922	238.846960674342	197.699595633524
565	GENE_0067	291.114941275607	-0.126117135639442	0.206505816736342	-0.610719531452538	0.541385273433701	0.955725458754942	223.541486098886	226.131813434763	450.146258926086	280.549422063104	212.30208974363	297.437003351604	277.039802369305	257.948980417069	319.031297472157	367.021258879461
566	GENE_0147	203.752486152257	-0.125436830305869	0.205701509334152	-0.609800242652098	0.541994140759701	0.955725458754942	145.752324269604	156.657581596372	217.812705931977	227.701740232612	226.171070480651	163.590351843382	216.025083990351	170.030678409965	311.354073736196	202.429251031456
567	GENE_0265	55.1385414889265	-0.134058165769519	0.219275659142522	-0.611368203355328	0.54095584788658	0.955725458754942	50.7676635096372	43.5916748789905	44.679529421944	67.8538137082855	54.4090782760056	49.5728338919341	62.6637648216285	78.7947046290084	54.5935910112783	44.4587607405533
568	GENE_0917	77.5715075040833	-0.119441111318594	0.196285904553668	-0.608505799691475	0.542852060572807	0.955725458754942	84.3398280885909	66.7497521584541	73.7212235462076	59.3720869947498	86.4144184383619	63.4532273816756	102.240879445815	77.9652866855451	89.5676102528784	71.8907620485543
569	GENE_0747	47.3017787543001	0.151542060698938	0.250988770859525	0.603780241562097	0.54598975745762	0.957876767469509	55.6806632041182	55.8518334387065	32.3926588309094	63.9391706097306	42.6737868831417	37.6753537578699	21.4376037547676	60.5475098728169	46.063342415766	56.7558647751745
570	GENE_0974	171.937024841842	-0.0979152695791803	0.161964961733228	-0.604545998908433	0.545480696670901	0.957876767469509	157.215990223393	175.72893935593	158.612329447901	161.152807557178	179.229904909195	133.846651508222	173.149876480815	196.572052600789	192.783618258576	191.078078076421
571	GENE_0275	16.1439052135487	-0.180701364955572	0.302254687909725	-0.597844705752067	0.549943557682841	0.963123568621438	17.1954989306836	16.3468780796214	8.9359058843888	15.0061318777939	18.1363594253352	16.8547635232576	16.4904644267443	19.9060306431179	13.6483977528196	18.9186215917248
572	GENE_0038	29.6746389393483	-0.161804987430926	0.27605884140016	-0.586124996432852	0.557791519678792	0.968805862830675	36.8474977086077	34.0559959992113	29.0416941242636	18.268334459923	21.3368934415708	40.6497237913859	39.5771146241864	17.4177768127282	26.4437706460879	33.1075877855184
573	GENE_0242	22.2289675041196	-0.167829026758064	0.285256634259884	-0.588343991344869	0.55630142346846	0.968805862830675	15.5578323658566	21.7958374394952	24.5737411820692	24.7927396241813	19.2032040974138	26.7693303016444	11.543325098721	19.0766126996547	23.031671207883	35.9453810242772
574	GENE_0703	41.5077680093958	-0.154563776729048	0.262319427693681	-0.589219708536178	0.555713897885279	0.968805862830675	56.4994964865317	38.1427155191166	27.924705888715	41.1037525348268	34.1390295065133	42.6326371470633	16.4904644267443	47.276822777405	50.3284667135221	60.5395890935194
575	GENE_0739	128.585557122208	0.1174111195855	0.201430541587993	0.582886381875757	0.55996978871613	0.968805862830675	118.730825949958	140.310703516751	144.091482385769	153.323521360068	110.951845896168	130.872281474706	141.817994070001	122.75385563256	71.6540882023027	151.348972733799
576	GENE_0847	19.3892505943867	-0.170195049562207	0.291814492387832	-0.583230284999046	0.559738286340964	0.968805862830675	26.2026650372321	17.7091179195899	13.4038588265832	15.0061318777939	19.2032040974138	24.786416945967	14.8414179840699	18.2471947561914	17.0604971910245	27.432001308001
577	GENE_0851	284.671160956398	-0.118472401977574	0.202816454271946	-0.5841360475552	0.559128783994998	0.968805862830675	318.526146858853	279.259167193533	186.537035336616	304.689721170859	274.179080724185	304.377200096475	339.703567190933	378.21458221924	281.498203651904	179.726905121386
578	GENE_0880	47.8952664427185	0.120940346308381	0.206363293001623	0.586055516701945	0.557838207942527	0.968805862830675	57.3183297689452	47.6783943988958	53.6154353063328	48.9330387319367	42.6737868831417	51.5557472476114	37.928068181512	46.4474048339418	51.1814915730734	41.6209675017946
579	GENE_0003	530.077920311437	-0.0965522203363739	0.185393756181726	-0.520795426582391	0.602509289375799	0.969626520787194	565.813798147731	557.156094547097	375.30804714433	496.507233000051	566.494520873706	348.001293921377	610.14718378954	654.410757392501	552.760108989192	574.180165308848
580	GENE_0015	237.188482690315	0.093174155361603	0.165278286025439	0.563741055175643	0.572930372488224	0.969626520787194	215.353153274751	237.029732154511	300.469835362573	195.732154927747	277.379614740421	264.718932982928	225.919362646397	229.748770339319	218.374364045113	207.158906429387
581	GENE_0062	47.0769460082126	-0.129154375465388	0.225496930674773	-0.572754471996176	0.566810949433166	0.969626520787194	36.0286644261942	51.7651139188012	40.2115764797496	43.0610740841043	54.4090782760056	31.7266136908378	54.4185326082563	58.8886739858905	43.5042678371124	56.7558647751745
582	GENE_0069	29.9710821356283	-0.130791396946357	0.253367316334138	-0.516212583527824	0.605705942506131	0.969626520787194	30.2968314492996	38.1427155191166	15.6378352976804	33.9269068541428	25.604272129885	35.6924404021925	24.7356966401165	36.4943895123828	29.8558700842928	29.3238634671735
583	GENE_0072	518.873000215005	0.0955799942259537	0.168715419156265	0.566516058247333	0.571043019824243	0.969626520787194	518.321467767748	599.385529586119	424.455529508468	664.184445721487	472.612189730794	458.052985161471	511.204397229074	400.608866692748	555.319183567846	584.585407184297
584	GENE_0084	120.411993025319	-0.113163655602226	0.20188945986797	-0.5605228508523	0.575122857757007	0.969626520787194	133.469825033401	148.484142556561	99.4119529638254	114.177090374519	85.3475737662833	108.068777884416	90.6975543470938	118.606765915244	162.074723314732	143.781524097109
585	GENE_0111	51.5462296633189	0.138286885456927	0.243409075957925	0.568125427996905	0.569949802738736	0.969626520787194	51.5864967920507	73.5609513582964	55.84941177743	51.54280079764	39.4732528669061	61.4703140259983	36.2790217388375	65.5240175335964	28.1498203651904	52.0262093772432
586	GENE_0137	188.9202190975	0.0971779531294896	0.177826472397881	0.546476302538675	0.584738572842959	0.969626520787194	197.338821061654	178.453419035867	204.408847105394	175.506498918546	218.703157776101	151.692871709318	222.621269761048	172.518932240355	139.043052106849	228.91532125987
587	GENE_0184	268.225530750866	-0.0899811326744374	0.170885322546394	-0.526558579365459	0.598500162325713	0.969626520787194	246.468818006465	276.534687513596	285.948988300442	245.317634176109	246.441119250143	235.966689325606	277.039802369305	383.19108988002	233.728811517035	251.61766716994
588	GENE_0197	188.813779275422	-0.086274900745056	0.169879131118826	-0.507860501621645	0.611551176517287	0.969626520787194	194.882321214414	196.162536955457	215.57872946088	154.62840239292	154.692477451389	189.368225467188	212.726991105002	201.548560261569	150.985400140566	217.564148304835
589	GENE_0229	25.9058181070847	0.140524473044412	0.25428750890014	0.552620432093645	0.580523348025572	0.969626520787194	34.3909978613671	28.6070366393375	26.8077176531664	26.0976206570329	20.2700487694923	20.8205902346123	21.4376037547676	25.7119562473606	25.5907457865367	29.3238634671735
590	GENE_0238	18.7737475707529	-0.172557085848628	0.300814785747468	-0.573632328011593	0.566216630632097	0.969626520787194	12.2824992362026	16.3468780796214	24.5737411820692	19.5732154927747	16.0026700811781	24.786416945967	14.8414179840699	11.6118512084854	22.1786463483318	25.5401391488285
591	GENE_0241	444.212068481156	0.109426198676817	0.200113416666724	0.546820900365014	0.584501782691163	0.969626520787194	519.140301050161	501.30426110839	416.636611859628	412.994846897546	452.342140961302	527.454952610179	575.517208493377	408.90304612738	245.671159550752	382.156156152841
592	GENE_0305	34.2887255157573	-0.116126835827544	0.229406254456467	-0.506206058342584	0.612712002439978	0.969626520787194	38.4851642734347	31.3315163192744	25.6907294176178	30.0122637555878	38.4064081948275	39.6582671135473	37.928068181512	32.3472997950666	34.9740192416001	34.0535188651047
593	GENE_0335	18.5768543561427	0.1486021883246	0.292265245103659	0.508449741507564	0.611137976739203	0.969626520787194	21.2896653427511	13.6223983996845	24.5737411820692	21.5305370420521	17.0695147532567	11.8974801340642	13.1923715413955	20.7354485865811	23.8846960674342	17.9726905121386
594	GENE_0336	120.523699945396	0.110234554964456	0.194332173011112	0.567248095137351	0.570545636056485	0.969626520787194	131.832158468574	102.167987997634	155.261364741255	129.835662768739	103.483933191619	92.2054710389974	156.659412054071	127.73036329334	114.305331179864	91.7553147198654
595	GENE_0398	29.5776234472123	-0.132207326490899	0.252381789980087	-0.523838611737123	0.60039079518769	0.969626520787194	24.5649984724051	28.6070366393375	30.1586823598122	24.7927396241813	35.2058741785919	29.7437003351604	18.1395108694188	26.5413741908239	39.2391435393562	38.7831742630359
596	GENE_0411	413.578488113457	0.0698182949834026	0.138610313980441	0.50370201883573	0.614470789485505	0.969626520787194	464.278471128456	384.151634871103	414.402635388531	450.836396850243	402.20044137361	421.36908808144	412.261610668608	366.602731010755	446.985026404841	372.696845356979
597	GENE_0419	477.214087200327	0.103613468168705	0.184389901751352	0.561925936206784	0.574166481799636	0.969626520787194	423.336807007781	474.059464309021	436.742400099503	463.232766662334	676.379522097796	603.797116803757	361.141170945701	378.21458221924	496.460468258812	458.776573599327
598	GENE_0427	72.9719582167123	0.128556385155889	0.255164619896024	0.503817438359101	0.614389672268296	0.969626520787194	98.2599938896204	74.9231911982648	63.6683294262702	59.3720869947498	83.2138844221263	99.1456677838681	93.9956472324427	68.0122713639862	58.8587153090344	30.2697945467597
599	GENE_0461	282.498874194562	-0.0853144014444053	0.169924568193873	-0.502072197982971	0.615616735999457	0.969626520787194	323.439146553334	269.723488313753	245.737411820692	249.88471779109	279.513304084578	361.881687411119	341.352613633608	270.390249569018	228.610662359728	254.455460408699
600	GENE_0462	121.875954331175	0.113531255072646	0.203189224289804	0.558746436822454	0.576334782547984	0.969626520787194	165.404323047528	126.688305117066	92.7100235505338	123.31125760448	124.820826633189	153.675785064996	105.538972331164	86.2594661201776	138.190027247298	102.160556595314
601	GENE_0469	315.103784759869	-0.0952866393661541	0.178769688236453	-0.533013400124755	0.594024304361037	0.969626520787194	297.236481516102	258.825569594006	345.149364784518	337.31174699215	283.780682772892	370.804797511667	308.371684780119	261.266652190922	255.054433005816	433.236434450498
602	GENE_0491	198.525854521952	0.116773722915108	0.230298997934699	0.507052674837164	0.612117859589881	0.969626520787194	167.041989612355	268.361248473785	232.333552994109	248.579836758238	116.286069256561	226.052122547219	199.534619563606	113.630258254465	225.198562921523	188.240284837662
603	GENE_0496	26.3423909895128	0.172490035575846	0.308976374237255	0.558262863954107	0.576664899480306	0.969626520787194	32.7533312965401	25.8825569594006	23.4567529465206	15.6585723942197	42.6737868831417	23.7949602681284	19.7885573120932	24.0531203604341	12.7953728932683	42.5668985813808
604	GENE_0534	15.2916436811261	0.181091583935432	0.32900736376192	0.550418026711631	0.58203268715904	0.969626520787194	12.2824992362026	29.9692764793059	10.0528941199374	16.3110129106456	12.8021360649425	11.8974801340642	19.7885573120932	15.7589409258017	13.6483977528196	10.4052418754487
605	GENE_0549	295.587710894653	0.110685330041771	0.213226776559378	0.519096765555372	0.603693263755871	0.969626520787194	212.896653427511	280.621407033501	422.221553037371	386.897226240513	233.638983185201	235.966689325606	219.3231768757	354.161461858806	347.181117837348	262.968840124975
606	GENE_0551	82.5266306106591	0.108921681538087	0.216739235214028	0.502547134258031	0.615282705676131	0.969626520787194	88.4339945006584	68.1119919984226	77.0721882528534	60.0245275111757	134.422428681896	80.3079909049332	89.0485079044194	82.1123764028613	77.6252622191613	68.1070377302093
607	GENE_0554	32.8260138187792	-0.140469359988998	0.251530889945423	-0.558457690900219	0.576531887758892	0.969626520787194	25.3838317548186	46.3161545589274	39.094588244201	26.7500611734587	20.2700487694923	38.6668104357086	34.6299752961631	34.8355536254563	35.8270441011514	26.4860702284147
608	GENE_0566	297.992738682723	0.141129275772694	0.254466007097572	0.554609542478418	0.579161760588902	0.969626520787194	364.380810674009	258.825569594006	270.311153002761	180.726023049953	488.614859811972	419.386174725762	293.530266796049	227.260516508929	311.354073736196	165.537938927592
609	GENE_0573	32.676619767188	0.134629232180489	0.235693298656164	0.571205176167906	0.567860569905434	0.969626520787194	27.0214983196456	39.5049553590851	31.2756705953608	32.6220258212911	41.6069422110631	33.7095270465152	29.6828359681398	29.0296280212136	35.8270441011514	26.4860702284147
610	GENE_0609	29.0988455652442	0.130490901701404	0.250169197611546	0.521610585744555	0.601941491373597	0.969626520787194	26.2026650372321	28.6070366393375	36.8606117731038	33.274466337717	26.6711168019635	21.812046912451	32.9809288534887	34.0061356819931	30.708894943844	19.8645526713111
611	GENE_0611	20.6913495112945	-0.159871905396239	0.292743847721831	-0.546115338171519	0.584986657073902	0.969626520787194	12.2824992362026	19.0713577595583	18.9888000043262	26.0976206570329	20.2700487694923	13.8803934897415	28.0337895254654	26.5413741908239	16.2074723314732	25.5401391488285
612	GENE_0623	89.4231262337265	0.102364031865112	0.198555265677844	0.515544281918958	0.606172734120856	0.969626520787194	82.7021615237638	65.3875123184857	101.645929434923	113.524649858093	98.1497098312258	76.3421641935785	87.3994614617449	99.5301532155895	67.3889639045466	102.160556595314
613	GENE_0660	83.7945515075317	-0.118246971853269	0.215267983912251	-0.549301246308274	0.582798732213532	0.969626520787194	71.2384955699748	95.3567887977916	61.434352955173	61.9818490604531	114.152379912404	103.111494495223	75.8561363630239	87.0888840636408	101.509958286596	66.2151755710369
614	GENE_0693	292.938683432251	0.0850224704549408	0.157955610200185	0.538268127021177	0.590391952457136	0.969626520787194	287.41048212714	303.779484312965	329.511529486837	329.48246079504	257.109565970929	354.941490666248	273.741709483956	236.384113887025	270.408880477738	286.617117114631
615	GENE_0705	100.29048445747	0.0929538058053154	0.182276633733842	0.509960074976179	0.610079432902995	0.969626520787194	122.824992362026	96.7190286377601	101.645929434923	91.3416722996152	105.617622535776	73.3677941600624	93.9956472324427	116.947930028318	96.3918091292882	104.052418754486
616	GENE_0721	469.483835219197	0.0961354770819138	0.171467558837248	0.560662773377223	0.575027449476513	0.969626520787194	401.228308382617	479.508423668895	389.828894206461	670.708850885746	481.146947107422	490.771055530147	501.310118573028	406.41479229699	417.982181180099	455.938780360568
617	GENE_0737	203.242395541207	0.096198293863422	0.183181142683742	0.525153912974033	0.59947620011267	0.969626520787194	207.98365373303	241.116451674416	194.355952985456	197.037035960598	209.101555727394	209.197359023962	222.621269761048	238.042949773952	122.835579775376	190.132146996834
618	GENE_0742	32.7379371172548	-0.13336691954573	0.243537689981609	-0.547623324980216	0.583950570122717	0.969626520787194	32.7533312965401	31.3315163192744	30.1586823598122	26.0976206570329	36.2727188506704	34.7009837243539	31.3318824108142	26.5413741908239	29.0028452247416	49.1884161384845
619	GENE_0749	48.3639782899799	-0.127959811065024	0.245684429504531	-0.520829957857236	0.602485231771161	0.969626520787194	45.8546638151562	59.9385529586119	29.0416941242636	54.8050033797691	42.6737868831417	34.7009837243539	39.5771146241864	76.3064507986186	47.7693921348685	52.9721404568295
620	GENE_0761	46.5865009357183	0.112940778810719	0.220691362207221	0.511758945529875	0.608819726316611	0.969626520787194	58.9559963337722	50.4028740788327	54.7324235418814	33.9269068541428	44.8074762272988	52.5472039254501	44.5242539522097	43.959151003552	46.063342415766	35.9453810242772
621	GENE_0797	529.610461942283	-0.113335725708251	0.216493587731949	-0.523506155057936	0.60062206888012	0.969626520787194	429.068639984676	613.007927985803	457.965176574926	392.769190888345	652.908939312068	437.232394926859	555.728651181284	334.255431215688	725.071130618539	698.097136734646
622	GENE_0798	22.9882566677899	0.148543103767086	0.283690152189347	0.523610363703924	0.600549571739428	0.969626520787194	18.0143322130971	29.9692764793059	22.339764710972	19.5732154927747	30.9384954902777	26.7693303016444	26.3847430827909	15.7589409258017	13.6483977528196	26.4860702284147
